Date,company_name,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI_14,MACD,Bollinger_Upper,Bollinger_Lower,Rolling_Volatility,USD_to_ALL,Dow_Jones_Index,SP500_Index
2018-02-12,AAPL,37.39819763005348,38.66997215623607,37.1646050679829,38.39155197143555,243278000.0,38.00562973022461,121.81756893064667,35.01913786200453,-0.9394851783425651,43.38108806963533,35.791735645574626,0.021012885004307282,0.7836,24601.27,2656.0
2018-02-13,AAPL,38.21223129709824,38.87289425642231,38.1414453371129,38.776153564453125,130196800.0,37.95957221984863,39.9646666208903,39.63544517282175,-0.8337270121149487,43.16586253718876,35.744240688519255,0.02123501548314726,0.7857,24640.45,2662.94
2018-02-14,AAPL,38.46941763553242,39.53119625727271,38.43166824300534,39.491085052490234,162579600.0,37.97419815063476,39.931708272298174,46.553828195468775,-0.6843353157443204,42.823943006895846,35.826549089051426,0.021332335454325745,0.7873,24893.49,2698.63
2018-02-15,AAPL,40.06208558641744,40.84072396278021,39.87568603465815,40.81713104248047,204588800.0,38.113202285766604,39.943186569213864,52.20271936136994,-0.4537103998337031,42.582734787941696,35.93699215602803,0.022841872262660025,0.7912,25200.37,2731.2
2018-02-16,AAPL,40.66848287360805,41.248923466307026,40.52927275595877,40.68499755859375,160704400.0,38.410068893432616,39.943993759155276,55.548297098698846,-0.2783914370817797,42.35067533922261,36.04387231397563,0.022834664306482597,0.7925,25219.38,2732.22
2018-02-20,AAPL,40.59532709454087,41.116776233766096,40.446676970534554,40.54813766479492,135722000.0,38.787481689453124,39.924807739257815,56.03832456156991,-0.14877832175773165,42.16287171472572,36.12711890111901,0.0227832488752415,0.7903,24964.75,2716.26
2018-02-21,AAPL,40.77937733793794,41.083752286854725,40.34994515228838,40.364105224609375,149886400.0,38.992806625366214,39.904578653971356,54.66063616764462,-0.06021475572939039,41.934756633231025,36.231334904244555,0.022794373191307258,0.7833,24797.78,2701.33
2018-02-22,AAPL,40.536354148117624,41.043647002925816,40.51511943705846,40.70151901245117,123967600.0,39.31388511657715,39.89575335184733,55.694433744024906,0.03677506119448992,41.89188539119475,36.250315078775955,0.02261832578540918,0.785,24962.48,2703.96
2018-02-23,AAPL,40.977572424114385,41.44475397061122,40.946897669942075,41.40936279296875,135249600.0,39.80891036987305,39.910836410522464,68.12580929991859,0.1688113155072557,42.10091018020131,36.161266333470564,0.022531164740279306,0.7827,25309.99,2747.3
2018-02-26,AAPL,41.60992513616668,42.327213986024645,41.576892168087504,42.22811508178711,152648800.0,40.34121589660644,39.945456186930336,77.098052594172,0.3356483205240579,42.46933681003713,35.98529194362498,0.02289104283967163,0.7843,25709.27,2779.6
2018-02-27,AAPL,42.25878180876758,42.5843914035895,42.03698752223843,42.09125518798828,155712400.0,40.711186218261716,39.96133664449056,71.81756018047427,0.4516184232908813,42.84449215755723,35.8723237909291,0.022281268979483265,0.7804,25410.03,2744.28
2018-02-28,AAPL,42.29653731490885,42.6174305332886,42.011038875219455,42.02755355834961,151128400.0,41.036326217651364,39.98214314778646,78.68774953734884,0.5322499302362758,43.181363425840814,35.81453501165919,0.022205904931983277,0.7801,25029.2,2713.83
2018-03-01,AAPL,42.126649810511154,42.41923006780911,40.73926170086954,41.291385650634766,195208000.0,41.21635627746582,39.95561612447103,81.7420606760403,0.5306315919827753,43.36354719860187,35.82700722949871,0.022707109757907275,0.7762,24608.98,2677.67
2018-03-02,AAPL,40.77229974521162,41.59812756111448,40.68971552349191,41.5768928527832,153816000.0,41.29233245849609,39.93735313415527,81.34893066949944,0.5460920827876521,43.572127703554926,35.83340704070777,0.022726332588032094,0.7754,24538.06,2691.25
2018-03-05,AAPL,41.3409366759555,41.937891845850366,41.17813006592543,41.72081756591797,113605600.0,41.395914459228514,39.93015403747559,77.24985777882688,0.5634629050325657,43.75393997040618,36.05204338225495,0.0199482178075226,0.7759,24874.76,2720.94
2018-03-06,AAPL,41.97800507456026,42.05822747748039,41.558012964774534,41.6854248046875,95154000.0,41.509643173217775,39.93321126302083,75.2559880675782,0.5678279397413135,43.779482363793356,36.51764249887754,0.018715094335812373,0.7822,24884.12,2728.12
2018-03-07,AAPL,41.27722339665488,41.491939436030975,41.11913683149567,41.298458099365234,126814000.0,41.60307846069336,39.92305666605632,66.63756740470636,0.5339077261712717,43.85561206883143,36.74027301722814,0.017049725408020015,0.7796,24801.36,2726.8
2018-03-08,AAPL,41.4046481035812,41.791607297060516,41.307911005454166,41.74913787841797,95096400.0,41.70784034729004,39.95001360575358,60.22781503528998,0.5371993050232007,43.86503241299064,37.15669305087655,0.016025880854989454,0.7787,24895.21,2738.97
2018-03-09,AAPL,41.98979370581474,42.471131613290154,41.85530006088455,42.46641159057617,128740800.0,41.81354522705078,40.02524058024088,67.32429081579278,0.5908746637258204,43.67819933340282,37.944256263521005,0.01418831580148354,0.7849,25335.74,2786.57
2018-03-12,AAPL,42.53956831042322,43.03506643244617,42.52069541463577,42.87697982788086,128828400.0,41.878431701660155,40.11102015177409,71.5032841809836,0.6589462752154134,43.46147446960559,38.758173128661014,0.014157242694691565,0.7864,25178.61,2783.02
2018-03-13,AAPL,43.082247752101196,43.296963804528104,42.29181487826127,42.46405792236328,126774000.0,41.91571197509766,40.21084264119466,68.60349272135687,0.6718297359113876,43.359468197065326,39.267429996294055,0.012385702853250209,0.7881,25007.03,2765.31
2018-03-14,AAPL,42.54665033579508,42.5938397761204,41.95441151869331,42.10306167602539,117473600.0,41.92326278686524,40.30638707478841,62.36461073314146,0.6454700146871204,43.166686741938314,39.79290226257829,0.012689267438906596,0.7877,24758.12,2749.48
2018-03-15,AAPL,42.11720816294422,42.52776375711934,42.01575107031442,42.1525993347168,90975200.0,42.00938415527344,40.39997952779134,57.41863998263711,0.6214137498664343,43.03895384406788,40.186786588671374,0.012249333923284087,0.7816,24873.66,2747.33
2018-03-16,AAPL,42.15260237354801,42.26349952019365,41.909573375662355,42.00395584106445,157618800.0,42.05209045410156,40.485875066121416,47.417009529837884,0.5836270101301935,43.05705143683256,40.28737147576509,0.010038374999284352,0.7733,24946.51,2752.01
2018-03-19,AAPL,41.838796600679935,41.874187779718625,40.97521582890189,41.36217498779297,133787200.0,42.01622619628906,40.6074031829834,42.47449682716432,0.4961748011285181,43.02060977354061,40.39153088197696,0.010677123972463445,0.7705,24610.91,2712.92
2018-03-20,AAPL,41.34801483154297,41.7160974620381,41.277228879450114,41.34801483154297,78597600.0,41.98248519897461,40.759870020548504,42.9133830075864,0.42087411436220634,42.95684660353241,40.53528176865997,0.010635212327280997,0.7691,24727.27,2716.94
2018-03-21,AAPL,41.30082492065965,41.31262318028808,40.40893121766546,40.411293029785156,148219600.0,41.8937686920166,40.82988459269206,41.19039673017782,0.28235731730407565,42.94799928470563,40.54884786800433,0.011837979527170863,0.7708,24682.31,2711.93
2018-03-22,AAPL,40.111635863222695,40.743982276911176,39.78130618447849,39.840293884277344,165963200.0,41.70288429260254,40.908203252156575,33.556700323419804,0.1250652246134223,43.10784344845086,40.30288119144172,0.012080267731408778,0.7696,23957.89,2643.69
2018-03-23,AAPL,39.731754130094636,40.09275855754703,38.917724609375,38.917724609375,164115200.0,41.34801559448242,40.99015706380208,26.86916152622851,-0.07318983545965807,43.45671798652274,39.70484283501046,0.012232941608105976,0.7721,23533.2,2588.26
2018-03-26,AAPL,39.656263737154525,40.843096303922785,39.27166267385495,40.76523208618164,150164800.0,41.1368408203125,41.1188294728597,44.15477985345696,-0.08030428796015343,43.39136152054502,39.62391100142764,0.015952624515342833,0.7727,24202.6,2658.55
2018-03-27,AAPL,40.979920001887805,41.32676785407275,39.38489440431955,39.71994400024414,163690400.0,40.86242942810058,41.16310920715332,40.74689757942322,-0.16834794520244856,43.41152755996818,39.36661384323007,0.016832900587143873,0.7717,23857.71,2612.62
2018-03-28,AAPL,39.4627690818962,40.11635376925041,38.97671103726807,39.28108596801758,166674000.0,40.58023185729981,41.17994028727214,35.512430712209294,-0.2704181413937974,43.45642468724771,39.04706995691733,0.016930435652816937,0.7681,23848.42,2605.0
2018-03-29,AAPL,39.5949116420293,40.524558568949665,39.38019550401993,39.587833404541016,153594000.0,40.32375526428223,41.18316523234049,32.246998042610855,-0.32283609912710176,43.49306672263147,38.840072696924196,0.016752505446867186,0.7672,24103.11,2640.87
2018-04-02,AAPL,39.318829698693776,39.86151710045668,38.80681704408656,39.32826614379883,150347200.0,40.056186294555665,41.13353640238444,27.69871544079291,-0.380931475995844,43.51083592148919,38.59744082716804,0.01664687473649672,0.7658,23644.19,2581.88
2018-04-03,AAPL,39.55478740867901,39.81669291050325,38.90356457185909,39.73175048828125,121112000.0,39.893143844604495,41.10176150004069,32.808889307044566,-0.3899199121480308,43.45834140624767,38.45102863464588,0.016846340279473192,0.7674,24033.36,2614.45
2018-04-04,AAPL,38.90357559967393,40.58590263842089,38.87762086329541,40.49152374267578,138422000.0,39.807494735717775,41.099874369303386,40.345028862868354,-0.3319099097839455,43.382164242912246,38.40781569178014,0.017515860604930857,0.7701,24264.3,2644.69
2018-04-05,AAPL,40.72038744410746,41.109704804360064,40.60241205005233,40.77229690551758,107732800.0,39.84359512329102,41.113480758666995,41.95334766071155,-0.2602801694739014,43.34900850710328,38.38835530820434,0.017502581343611844,0.7688,24505.22,2662.84
2018-04-06,AAPL,40.340508527436434,40.69679293899682,39.68692380393867,39.72939682006836,140021200.0,39.83250541687012,41.08107668558757,37.992145964233934,-0.284388155597604,43.26151438507,38.27387532440265,0.018140997950777078,0.7684,23932.76,2604.47
2018-04-09,AAPL,40.083317146678915,40.840717086835404,40.07623891174833,40.12342834472656,116070800.0,39.95307579040527,41.03821220397949,43.28474754885944,-0.2686025740340625,43.0256737244358,38.2754176604519,0.0177995559255119,0.7708,23979.1,2613.16
2018-04-10,AAPL,40.8194836813306,41.05543445405506,40.472635757399814,40.87847137451172,113634400.0,39.96439971923828,40.99322408040364,47.64386280316929,-0.19294260235287908,42.68756826091056,38.41367227864023,0.018245752377716126,0.7762,24408.0,2656.87
2018-04-11,AAPL,40.63780760122349,41.036565052092335,40.51275395809374,40.68735885620117,89726400.0,40.06114120483399,40.946427536010745,51.49732166687701,-0.14671151372312607,42.402524064414386,38.521046568520184,0.018173427469504854,0.7765,24189.45,2642.19
2018-04-12,AAPL,40.91621979282703,41.29138061548456,40.82891556844916,41.088462829589844,91557200.0,40.24187889099121,40.91512451171875,56.896906425505406,-0.07682175109363243,42.21970033322518,38.60241041506583,0.018289951863717756,0.7757,24483.05,2663.99
2018-04-13,AAPL,41.2394708341934,41.489578047302736,41.020038369971196,41.2276725769043,100497200.0,40.40586280822754,40.9130007425944,63.97360071075009,-0.010084301941809315,42.02735607441137,38.70226199809839,0.018310864724754242,0.7768,24360.14,2656.3
2018-04-16,AAPL,41.298467764590995,41.57217155354456,41.25127832519431,41.48487091064453,86313600.0,40.62152328491211,40.90993334452311,55.39047967379782,0.0628350401358162,41.90719695858865,38.770512620879124,0.018368661767914667,0.7777,24573.04,2677.84
2018-04-17,AAPL,41.642948619651534,42.221027229535785,41.624072127859385,42.05586242675781,106421600.0,40.85393447875977,40.9211015065511,68.83563898145864,0.16479869073973674,42.06316275028854,38.68391557307572,0.0182834666642261,0.7768,24786.63,2706.39
2018-04-18,AAPL,41.95440858086928,42.19272117835827,41.73497607857657,41.96148681640625,83018000.0,41.00093078613281,40.9303035736084,72.88471772678034,0.2352781553074692,42.1879751900718,38.62045033177878,0.01829570061577635,0.7784,24748.07,2708.64
2018-04-19,AAPL,40.998807645922376,41.38340858264556,40.73926393919508,40.77229690551758,139235200.0,41.00093078613281,40.91276486714681,58.7884455574903,0.19295172405395533,42.213617016787396,38.63090889263643,0.018720108046601815,0.7751,24664.89,2693.13
2018-04-20,AAPL,40.253193889624896,40.39948218253168,39.03332551053305,39.10175323486328,261964400.0,40.9381664276123,40.82451871236165,48.61030432928619,0.02432836716149467,42.25589988681241,38.514771957670014,0.02069102839303955,0.7671,24462.94,2670.14
2018-04-23,AAPL,39.363659472496906,39.38489417344767,38.71715319663589,38.98849868774414,146062000.0,40.82467346191406,40.70858828226725,45.271634856898515,-0.11709574660890354,42.24798115672126,38.52976809559808,0.02002042825795141,0.7614,24448.69,2670.29
2018-04-24,AAPL,39.08997221962099,39.24570062610285,38.039991782566865,38.44582748413086,134768000.0,40.58140907287598,40.56088320414225,36.61613779313161,-0.26985370102939754,42.31365356499233,38.23215522712193,0.0168613050757582,0.7598,24024.13,2634.56
2018-04-25,AAPL,38.37031706941815,39.030980014426014,38.32076941872852,38.613346099853516,113528400.0,40.37400779724121,40.432526143391925,35.66270798289524,-0.3730972948222373,42.37794786805808,38.05720113401711,0.01603539903606887,0.7559,24083.83,2639.4
2018-04-26,AAPL,38.72424054871171,39.10412144545625,38.547277465141086,38.74783706665039,111852000.0,40.13994522094727,40.320685323079424,42.58722990390565,-0.43900570520237636,42.41225170806848,37.96957240386999,0.015898498946912053,0.756,24322.34,2666.94
2018-04-27,AAPL,38.695925587649484,38.77378977239509,37.90077265907979,38.299530029296875,142623200.0,39.847130966186526,40.19224967956543,36.337862195639076,-0.5214028193893512,42.491540455031945,37.76145331938212,0.01595193350940249,0.7566,24311.19,2669.91
2018-04-30,AAPL,38.254701595177096,39.46512666359807,38.18627385193452,38.99322509765625,169709600.0,39.5979663848877,40.09189198811849,35.747335805072524,-0.5246795521807925,42.50317081468009,37.71631885511971,0.016487592549433678,0.7543,24163.15,2648.05
2018-05-01,AAPL,39.26457609270235,39.922877284161515,38.99559230689959,39.89928436279297,214277600.0,39.38230857849121,40.043128967285156,44.623301343829816,-0.4489893068391879,42.50714591120029,37.729097146050684,0.017166270664474136,0.7488,24099.05,2654.8
2018-05-02,AAPL,41.34564654954431,41.940243413625254,41.008238724498085,41.66182327270508,266157600.0,39.352342224121095,40.053589248657225,53.29895001981964,-0.24396975078836647,42.65964969750633,37.69362331274757,0.01937940238882103,0.7501,23924.98,2635.67
2018-05-03,AAPL,41.49901861685661,41.881257675652265,41.15924896445039,41.737327575683594,136272800.0,39.448845291137694,40.09779040018717,52.95406313858622,-0.07453847614299036,42.79269746895853,37.657078608311984,0.0193390640486084,0.7513,23930.15,2629.73
2018-05-04,AAPL,42.05823007282932,43.473934871914736,42.0393535768027,43.37483596801758,224805200.0,39.876153564453126,40.21560846964518,59.4435462565898,0.18968371592938382,43.32108352628479,37.49323646578065,0.02000816090901784,0.7534,24262.51,2663.42
2018-05-07,AAPL,43.6933646473452,44.28088339823529,43.591907537929,43.68864822387695,169805600.0,40.346168518066406,40.37463925679525,58.3737158932844,0.4195672233944805,43.84228857826669,37.328553401713776,0.01997952461713187,0.7526,24357.32,2672.63
2018-05-08,AAPL,43.64852865609634,43.938747057989126,43.33707195137426,43.89863586425781,113611200.0,40.8914493560791,40.479086049397786,59.818210784541186,0.6116451424542717,44.314714026003294,37.158144402951784,0.019692972452943838,0.7445,24360.21,2671.92
2018-05-09,AAPL,44.016617418934416,44.21717341577107,43.70280245883616,44.20773696899414,92844800.0,41.45088844299316,40.62867914835612,69.11765579983035,0.7798208635489772,44.81244803745955,37.01244820277483,0.019603086133321138,0.7456,24542.54,2697.79
2018-05-10,AAPL,44.297403937627784,44.91795208569619,44.27616562964586,44.840087890625,111957200.0,42.060113525390626,40.81397921244304,86.10468671845223,0.9531395691116913,45.37822710971099,36.8218316366269,0.019693951986100567,0.7515,24739.53,2723.07
2018-05-11,AAPL,44.882728615933274,45.01773731530681,44.399530836411245,44.669551849365234,104848800.0,42.69711570739746,40.98336982727051,85.48847548066887,1.0644645736644733,45.839098765046444,36.70514790853754,0.01978196892942258,0.7544,24831.17,2727.72
2018-05-14,AAPL,44.76903464406022,44.892203206387336,44.49664631493245,44.56533432006836,83115200.0,43.25432662963867,41.15793876647949,90.4428210987433,1.1312407193540608,46.225214859397724,36.62707815512864,0.019828339408600407,0.7554,24899.41,2730.13
2018-05-15,AAPL,44.240832963990755,44.3095245780708,43.842908797400575,44.160301208496094,94780800.0,43.68042831420898,41.30555712381999,85.54308456368884,1.1383562465996278,46.47856643355535,36.58417045914485,0.019880748301712648,0.7477,24706.41,2711.45
2018-05-16,AAPL,44.07266099123978,44.638757775906996,44.05607901163132,44.57243347167969,76732400.0,43.971489334106444,41.44158744812012,86.0397983504923,1.1638350168995473,46.79134316474239,36.532488393485146,0.019899844361230056,0.7504,24768.93,2722.46
2018-05-17,AAPL,44.5297972341273,44.74534126899987,44.14134595601487,44.29056930541992,69176000.0,44.22681350708008,41.55886319478353,87.84926184401867,1.1480490485508525,47.0788991128055,36.596759685412266,0.01863119824483054,0.7508,24713.98,2720.13
2018-05-18,AAPL,44.33793984401655,44.48479227123444,44.086868166177105,44.12950134277344,73190800.0,44.302280044555665,41.70553334554037,84.79054009359858,1.1097492182255095,47.25954898872579,36.918884620283,0.015454803030690595,0.7511,24715.09,2712.97
2018-05-21,AAPL,44.529795015175026,44.83060900411695,44.27161781574119,44.44215774536133,73603200.0,44.3776309967041,41.84949099222819,83.46099920483951,1.0920367654052399,47.417659352100706,37.3061401626698,0.015306801664601554,0.7565,25013.29,2733.01
2018-05-22,AAPL,44.61981135273688,44.73824168025624,44.24083285899225,44.330841064453125,60962800.0,44.42085151672363,41.9645699818929,75.97792162369483,1.0568346609818207,47.42938254687557,37.882918325927164,0.014699213827567817,0.7595,24834.41,2724.44
2018-05-23,AAPL,44.13897043524761,44.64821923548736,43.99921994654716,44.61505889892578,80233600.0,44.4615837097168,42.09549331665039,76.91580382054704,1.0398836125626403,47.40275607203715,38.50971608067282,0.014685124647690433,0.7534,24886.81,2733.29
2018-05-24,AAPL,44.712190395453135,44.72876876322785,44.1058276489305,44.56533432006836,92936000.0,44.434108352661134,42.211389032999676,65.83944243570977,1.010785718051146,47.27598636159778,39.21823551645398,0.014784498200795243,0.7567,24811.76,2727.76
2018-05-25,AAPL,44.584280247117356,44.920621944783285,44.446900632993504,44.66718292236328,69844000.0,44.43387145996094,42.32603937784831,63.797512201786404,0.9845939716163699,46.89358530722492,40.23740186013348,0.014174654804324319,0.7558,24753.09,2721.33
2018-05-29,AAPL,44.43504442122249,44.707432631307206,44.26213360272512,44.506099700927734,90056400.0,44.427947998046875,42.42674700419108,58.68512593849842,0.9400029848464939,46.39874455958679,41.283530068098756,0.014176049449433311,0.7514,24361.45,2689.86
2018-05-30,AAPL,44.4634713145271,44.529791992187505,44.24082177629322,44.41136169433594,74762000.0,44.45305404663086,42.50526364644369,53.10139989750896,0.8867972940041255,45.83431129222272,42.29917106861713,0.013749566799597506,0.7574,24667.78,2724.01
2018-05-31,AAPL,44.345044842727695,44.584272763914115,44.08923494359256,44.262142181396484,109931200.0,44.42202491760254,42.58195215861003,39.67827249278866,0.8231024207278423,45.554534951463445,42.83897930024553,0.010407140848550284,0.757,24415.84,2705.27
2018-06-01,AAPL,44.527434935931275,45.06510600970135,44.47058707876411,45.06037139892578,93770000.0,44.49900512695312,42.724887975056966,55.701484430563895,0.827495350234777,45.144516009129184,43.58130262490402,0.010922327225471224,0.7566,24635.21,2734.62
2018-06-04,AAPL,45.39197709714254,45.813588786143356,45.32328909544984,45.436981201171875,105064800.0,44.62975311279297,42.936062240600585,61.779835337907855,0.8515499048682784,45.24285730226491,43.68917585508372,0.007218337043723945,0.7648,24813.69,2746.87
2018-06-05,AAPL,45.73067332223636,45.936740867617615,45.56250072236729,45.78751754760742,86264000.0,44.76428909301758,43.16269620259603,72.31971401631891,0.8886548068766444,45.46401368286007,43.67790640686161,0.00723620609996238,0.7606,24799.98,2748.8
2018-06-06,AAPL,45.863321352463835,45.9699079047771,45.45828811662611,45.94622039794922,83734400.0,44.92582702636719,43.41270929972331,70.25150031940834,0.920258535179677,45.70116568689762,43.6455128561932,0.007218674501792397,0.7677,25146.39,2772.35
2018-06-07,AAPL,45.98412257565429,45.998333635184984,45.55777271870154,45.82305908203125,85388800.0,45.046627044677734,43.653033065795896,73.69991540232272,0.9247071799002242,45.87731841669779,43.630892337696736,0.007210395456763302,0.763,25241.41,2770.37
2018-06-08,AAPL,45.280649296806835,45.47724406684225,44.949045837835435,45.406185150146484,106627200.0,45.13071212768555,43.87497800191243,68.29626973132488,0.8843997111987321,45.94266679164046,43.62215368870622,0.006972842640646456,0.7601,25316.53,2779.03
2018-06-11,AAPL,45.323282758257605,45.470135191540656,45.05326178604334,45.294857025146484,73234000.0,45.19347953796387,44.10815556844076,62.96845520304657,0.833860280322078,45.99464226374426,43.63270873418055,0.006933852191662103,0.7616,25322.31,2782.0
2018-06-12,AAPL,45.33275801647942,45.621728288146265,45.27591016142466,45.54356384277344,67644400.0,45.29722595214844,44.326500193277994,67.704084701249,0.8046010389579408,46.0806923958279,43.64448155436741,0.006973246379562064,0.7607,25320.73,2786.85
